Id,LotArea,Street,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC
1009,12118,Pave,7,5,2004,2005,Hip,1710,GasA,Ex,Y,1710,0,1710,0,0,2,0,3,1,Gd,7,1,Gd,Y,100,48,0,0,180,0,
1010,6000,Pave,5,5,1926,1950,Gable,1008,GasA,Ex,Y,1008,0,1522,0,0,2,0,4,1,TA,7,0,,P,0,0,138,0,0,0,
1011,21286,Pave,5,5,1948,1950,Gable,720,GasA,TA,Y,720,551,1271,0,0,2,0,4,1,TA,7,1,Gd,Y,0,0,108,0,0,0,
1012,9825,Pave,5,5,1965,1965,Hip,0,GasA,TA,N,1664,0,1664,0,0,2,0,4,2,TA,8,0,,Y,0,0,0,0,0,0,
1013,10592,Pave,6,7,1923,1996,Hip,602,GasA,TA,Y,900,602,1502,0,0,1,1,3,1,Gd,7,2,TA,Y,96,0,112,0,53,0,
1014,7200,Pave,5,4,1910,2006,Hip,1022,GasW,TA,N,1022,0,1022,1,0,1,0,2,1,TA,4,0,,Y,0,30,226,0,0,0,
1015,11664,Pave,6,5,1948,1950,Gable,1082,GasA,TA,Y,1082,0,1082,0,0,1,0,2,1,TA,5,1,Gd,Y,0,130,0,0,0,0,
1016,8400,Pave,8,6,2001,2001,Gable,810,GasA,Ex,Y,810,855,1665,1,0,2,1,3,1,Gd,6,0,,Y,0,45,0,0,0,0,
1017,11883,Pave,7,5,1996,1996,Hip,1504,GasA,Ex,Y,1504,0,1504,1,0,2,0,3,1,Gd,6,1,TA,Y,115,66,0,0,0,0,
1018,5814,Pave,8,5,1984,1984,Gable,1220,GasA,Gd,Y,1360,0,1360,1,0,1,0,1,1,Gd,4,1,Ex,Y,63,0,0,0,0,0,
1019,10784,Pave,7,5,1991,1992,Gable,384,GasA,Gd,Y,802,670,1472,0,0,2,1,3,1,Gd,7,1,TA,Y,164,0,0,0,0,0,
1020,3013,Pave,7,5,2005,2005,Gable,1362,GasA,Ex,Y,1506,0,1506,0,0,2,0,2,1,Gd,6,1,Gd,Y,142,20,0,0,0,0,
1021,7024,Pave,4,5,2005,2005,Gable,1132,GasA,Ex,Y,1132,0,1132,1,0,1,1,2,1,Gd,5,0,,Y,252,64,0,0,0,0,
1022,7406,Pave,7,5,2006,2006,Gable,1199,GasA,Ex,Y,1220,0,1220,1,0,2,0,2,1,Gd,6,0,,Y,105,54,0,0,0,0,
1023,9439,Pave,5,5,1930,1950,Gable,912,GasA,Gd,Y,912,336,1248,0,0,1,0,2,1,TA,6,0,,Y,0,0,192,0,0,0,
1024,3182,Pave,7,5,2005,2006,Gable,1346,GasA,Ex,Y,1504,0,1504,0,0,2,0,2,1,Gd,7,1,Gd,Y,156,20,0,0,0,0,
1025,15498,Pave,8,6,1976,1976,Hip,1565,GasA,TA,Y,2898,0,2898,1,0,2,0,2,1,Gd,10,1,Gd,Y,0,72,174,0,0,0,
1026,7700,Pave,5,5,1972,1972,Gable,882,GasA,TA,Y,882,0,882,1,0,1,0,3,1,TA,5,0,,Y,96,0,0,0,0,0,
1027,9300,Pave,5,5,1960,1960,Gable,1268,GasA,TA,Y,1264,0,1264,1,0,1,0,3,1,TA,6,2,Gd,Y,0,0,0,0,143,0,
1028,9520,Pave,8,5,2007,2008,Gable,1638,GasA,Ex,Y,1646,0,1646,1,0,2,0,3,1,Gd,7,1,Gd,Y,192,44,0,0,0,0,
1029,9492,Pave,5,5,1941,1950,Gable,768,GasA,TA,Y,968,408,1376,1,0,1,0,3,1,TA,6,1,Gd,Y,0,0,0,0,0,0,
1030,1680,Pave,6,7,1972,1972,Gable,672,GasA,Gd,Y,672,546,1218,0,1,1,1,3,1,TA,7,0,,Y,0,28,0,0,0,0,
1031,7082,Pave,5,8,1916,1995,Gable,686,GasA,Gd,Y,948,980,1928,0,0,2,0,5,2,TA,10,0,,N,0,0,228,0,0,0,
1032,15863,Pave,7,3,1920,1970,Gable,824,GasA,Ex,Y,1687,998,3082,1,0,2,1,5,1,TA,12,2,TA,Y,136,63,0,0,0,0,
1033,14541,Pave,8,7,1993,1993,Gable,1338,GasA,Ex,Y,1352,1168,2520,1,0,2,1,5,1,Gd,10,1,TA,Y,209,55,0,0,0,0,
1034,8125,Pave,7,5,2002,2002,Gable,1654,GasA,Ex,Y,1654,0,1654,1,0,2,0,3,1,Gd,6,0,,Y,0,136,0,0,0,0,
1035,6305,Pave,5,7,1938,1950,Gable,920,GasA,Ex,Y,954,0,954,0,0,1,0,2,1,Fa,5,1,Gd,Y,0,0,0,0,0,0,
1036,11500,Pave,4,3,1957,1957,Gable,0,GasA,Ex,N,845,0,845,0,0,1,0,3,1,TA,5,0,,N,186,0,0,0,0,0,
1037,12898,Pave,9,5,2007,2008,Hip,1620,GasA,Ex,Y,1620,0,1620,1,0,2,0,2,1,Ex,6,1,Ex,Y,228,0,0,0,0,0,
1038,9240,Pave,8,5,2001,2002,Gable,1055,GasA,Ex,Y,1055,1208,2263,0,0,2,1,3,1,Gd,7,1,TA,Y,0,45,0,0,189,0,
1039,1533,Pave,4,6,1970,2008,Gable,546,GasA,TA,Y,798,546,1344,0,0,1,1,3,1,TA,6,1,TA,Y,0,0,0,0,0,0,
1040,1477,Pave,4,4,1970,1970,Gable,630,GasA,TA,Y,630,0,630,1,0,1,0,1,1,TA,3,0,,Y,0,0,0,0,0,0,
1041,13125,Pave,5,4,1957,2000,Gable,1134,GasA,Ex,Y,1803,0,1803,1,0,2,0,3,1,TA,8,1,TA,Y,0,0,0,0,0,0,
1042,9130,Pave,6,8,1966,2000,Hip,800,GasA,Gd,Y,800,832,1632,0,1,1,1,4,1,Gd,7,0,,Y,0,40,0,0,0,0,
1043,5381,Pave,6,5,2005,2005,Gable,1306,GasA,Ex,Y,1306,0,1306,1,0,2,0,1,1,Gd,5,1,Gd,Y,170,63,0,0,0,0,
1044,11839,Pave,7,5,1990,1990,Hip,1475,GasA,Ex,Y,1532,797,2329,1,0,2,1,4,1,Gd,10,1,Ex,Y,192,121,0,0,0,0,
1045,9600,Pave,8,5,1981,1981,Hip,2524,GasA,TA,Y,2524,0,2524,1,0,2,1,4,1,Gd,9,1,Gd,Y,474,120,0,0,0,0,
1046,13680,Pave,3,5,1955,1955,Hip,0,GasA,Ex,Y,1733,0,1733,0,0,2,0,4,1,TA,8,1,Gd,Y,0,0,0,0,0,0,
1047,16056,Pave,9,5,2005,2006,Hip,1992,GasA,Ex,Y,1992,876,2868,0,0,3,1,4,1,Ex,11,1,Gd,Y,214,108,0,0,0,0,
1048,9245,Pave,5,5,1994,1995,Gable,990,GasA,Ex,Y,990,0,990,0,1,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
1049,21750,Pave,5,4,1960,2006,Hip,0,GasA,TA,Y,1771,0,1771,0,0,1,0,3,1,TA,9,1,TA,Y,0,0,0,0,0,0,
1050,11100,Pave,4,7,1946,2006,Gable,0,GasA,Ex,Y,930,0,930,0,0,1,0,2,1,Gd,6,0,,Y,0,0,0,0,0,0,
1051,8993,Pave,7,5,2007,2007,Gable,1302,GasA,Ex,Y,1302,0,1302,0,0,2,0,3,1,Gd,6,0,,Y,0,22,0,0,0,0,
1052,11175,Pave,7,5,2007,2007,Gable,1316,GasA,Ex,Y,1316,0,1316,0,0,2,0,3,1,Gd,6,1,Gd,Y,0,20,0,0,0,0,
1053,9500,Pave,6,6,1964,1978,Gable,816,GasA,TA,Y,1127,850,1977,0,1,1,1,4,1,TA,9,1,TA,Y,0,52,0,0,0,0,
1054,8562,Pave,5,6,1957,2002,Hip,1216,GasA,Ex,Y,1526,0,1526,0,0,1,0,4,1,TA,7,1,Gd,Y,116,78,0,0,0,0,
1055,11367,Pave,8,5,2002,2002,Gable,1065,GasA,Ex,Y,1091,898,1989,1,0,2,1,3,1,Gd,7,1,Gd,Y,199,60,0,0,0,0,
1056,11361,Pave,6,5,1976,1976,Gable,1193,GasA,TA,Y,1523,0,1523,0,1,2,0,3,1,TA,7,1,TA,Y,0,0,0,0,189,0,
1057,7052,Pave,7,5,2005,2005,Gable,1364,GasA,Ex,Y,1364,0,1364,1,0,2,0,2,1,Gd,6,1,Gd,Y,192,36,0,0,0,0,
1058,29959,Pave,7,6,1994,1994,Gable,973,GasA,Ex,Y,979,871,1850,0,0,2,1,3,1,Gd,7,1,Gd,Y,168,98,0,0,0,0,
1059,11308,Pave,9,5,2008,2008,Gable,1104,GasA,Ex,Y,1130,1054,2184,1,0,2,1,3,1,Ex,10,1,Gd,Y,0,102,0,0,0,0,
1060,11275,Pave,6,7,1932,1950,Gable,854,GasA,TA,Y,1096,895,1991,0,0,1,1,3,1,TA,7,1,Gd,Y,0,0,19,0,0,0,
1061,4920,Pave,8,5,2001,2001,Gable,1338,GasA,Ex,Y,1338,0,1338,1,0,2,0,2,1,Gd,6,0,,Y,0,0,170,0,0,0,
1062,18000,Grvl,3,4,1935,1950,Gable,894,GasA,TA,Y,894,0,894,0,0,1,0,2,1,TA,6,0,,Y,0,20,0,0,0,0,
1063,13600,Pave,5,5,1900,1950,Gable,662,GasA,TA,N,1422,915,2337,0,0,2,0,5,2,TA,10,0,,Y,0,57,0,0,0,0,
1064,6000,Pave,6,6,1925,1980,Gable,1103,GasA,Gd,Y,1103,0,1103,0,0,1,0,2,1,Gd,5,1,Gd,Y,166,120,0,0,0,0,
1065,11000,Pave,5,6,1966,1966,Gable,1154,GasA,Ex,Y,1154,0,1154,0,0,1,1,3,1,TA,6,1,Po,Y,0,58,0,0,0,0,
1066,14000,Pave,7,5,1996,1997,Gable,1306,GasA,Ex,Y,1306,954,2260,1,0,2,1,3,1,Gd,7,0,,Y,296,44,0,0,0,0,
1067,7837,Pave,6,7,1993,1994,Gable,799,GasA,Gd,Y,799,772,1571,0,0,2,1,3,1,TA,7,1,TA,Y,0,40,0,0,0,0,
1068,9760,Pave,6,6,1964,1964,Gable,780,GasA,TA,Y,798,813,1611,1,0,1,1,4,1,TA,7,0,,Y,328,128,0,0,189,0,
1069,3964,Pave,6,4,1973,1973,Gable,942,GasA,Gd,Y,1291,1230,2521,1,0,2,1,5,1,TA,10,1,Gd,Y,728,20,0,0,0,0,
1070,9600,Pave,5,7,1949,2003,Gable,845,GasA,TA,Y,893,0,893,0,1,1,0,2,1,Gd,4,0,,Y,0,0,0,0,0,0,
1071,10152,Pave,5,5,1956,1956,Hip,1048,GasA,TA,Y,1048,0,1048,1,0,1,0,3,1,TA,6,0,,Y,0,20,0,0,192,0,
1072,11700,Pave,6,6,1968,1968,Gable,727,GasA,Ex,Y,829,727,1556,0,0,1,1,4,1,TA,8,0,,Y,0,0,0,0,0,0,
1073,7585,Pave,5,3,1948,1950,Gable,810,GasA,Fa,Y,1002,454,1456,1,1,1,0,4,1,TA,7,1,TA,P,0,0,0,0,0,0,
1074,7950,Pave,6,6,1977,1977,Hip,690,GasA,TA,Y,698,728,1426,0,0,1,1,3,1,TA,6,0,,Y,252,0,0,0,0,0,
1075,8556,Pave,7,5,2006,2006,Gable,1240,GasA,Ex,Y,1240,0,1240,0,0,2,0,2,1,Gd,5,0,,Y,140,93,0,0,0,0,
1076,13125,Pave,7,6,1940,1984,Gable,800,GasA,TA,Y,960,780,1740,0,0,1,1,3,1,TA,6,2,Gd,Y,0,0,0,0,0,0,
1077,10800,Pave,5,8,1936,1989,Gable,796,GasA,Gd,Y,1096,370,1466,0,1,2,0,3,1,Gd,7,1,TA,Y,436,21,0,0,0,0,
1078,15870,Pave,5,5,1969,1969,Gable,1096,GasA,Ex,Y,1096,0,1096,1,0,1,0,3,1,TA,6,0,,Y,240,32,0,0,0,0,
1079,4435,Pave,6,5,2004,2004,Gable,848,GasA,Ex,Y,848,0,848,1,0,1,0,1,1,Gd,3,1,Gd,Y,140,0,0,0,0,0,
1080,8775,Pave,5,5,1994,1994,Gable,990,GasA,Gd,Y,990,0,990,0,0,1,0,3,1,TA,5,0,,Y,0,64,0,0,0,0,
1081,11040,Pave,6,7,1971,2004,Gable,1258,GasA,Ex,Y,1258,0,1258,0,1,2,0,3,1,Gd,5,0,,Y,55,0,0,216,0,0,
1082,7500,Pave,5,5,1963,1963,Gable,1040,GasA,Fa,Y,1040,0,1040,1,0,1,1,3,1,TA,5,0,,Y,0,0,220,0,0,0,
1083,8749,Pave,7,5,2002,2002,Gable,1459,GasA,Ex,Y,1459,0,1459,0,0,2,0,3,1,Gd,6,1,Gd,Y,192,39,0,0,0,0,
1084,8800,Pave,6,6,1964,1964,Hip,1251,GasA,TA,Y,1251,0,1251,1,0,1,0,3,1,TA,6,2,Gd,Y,0,116,0,0,0,0,
1085,13031,Pave,6,5,1995,1996,Gable,691,GasA,Gd,Y,691,807,1498,0,0,2,1,3,1,TA,6,1,TA,Y,315,44,0,0,0,0,
1086,9069,Pave,6,6,1992,1992,Gable,936,GasA,Ex,Y,996,0,996,1,0,1,0,2,1,Gd,5,0,,Y,120,0,0,0,0,0,
1087,1974,Pave,4,5,1973,1973,Gable,546,GasA,TA,Y,546,546,1092,0,0,1,1,3,1,TA,6,0,,Y,120,96,0,0,0,0,
1088,10574,Pave,8,5,2005,2006,Gable,1082,GasA,Ex,Y,1082,871,1953,0,0,2,1,3,1,Gd,9,1,Gd,Y,160,50,0,0,0,0,
1089,2522,Pave,7,5,2004,2004,Gable,970,GasA,Ex,Y,970,739,1709,0,0,2,0,3,1,Gd,7,0,,Y,0,40,0,0,0,0,
1090,3316,Pave,8,5,2005,2005,Gable,1247,GasA,Ex,Y,1247,0,1247,1,0,1,1,1,1,Gd,4,1,Gd,Y,0,84,0,0,0,0,
1091,8544,Pave,3,4,1950,1950,Gable,0,Wall,Fa,N,1040,0,1040,0,0,2,0,2,2,TA,6,0,,Y,0,0,0,0,0,0,
1092,2160,Pave,7,5,1999,2000,Gable,600,GasA,Ex,Y,624,628,1252,1,0,2,1,2,1,Gd,4,0,,Y,0,48,0,0,0,0,
1093,8400,Pave,6,5,1925,1950,Gable,1181,GasA,Fa,Y,1390,304,1694,0,0,2,0,4,1,TA,7,1,Gd,Y,342,0,128,0,0,0,
1094,9230,Pave,5,8,1965,1998,Hip,864,GasA,Gd,Y,1200,0,1200,1,0,1,1,1,1,Gd,6,0,,Y,0,64,0,0,0,0,
1095,5868,Pave,5,7,1956,2000,Gable,936,GasA,Ex,Y,936,0,936,1,0,1,0,2,1,TA,4,0,,Y,0,0,80,0,160,0,
1096,9317,Pave,6,5,2006,2006,Gable,1314,GasA,Gd,Y,1314,0,1314,0,0,2,0,3,1,Gd,6,1,Gd,Y,0,22,0,0,0,0,
1097,6882,Pave,6,7,1914,2006,Gable,684,GasA,TA,Y,773,582,1355,0,0,1,1,3,1,Gd,7,0,,Y,136,0,115,0,0,0,
1098,3696,Pave,8,5,1986,1986,Gable,1074,GasA,Ex,Y,1088,0,1088,0,0,1,1,2,1,Gd,5,0,,Y,0,74,137,0,0,0,
1099,6000,Pave,4,6,1936,1950,Gable,672,GasA,TA,Y,757,567,1324,0,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
1100,11880,Pave,7,5,1978,1978,Gable,1271,GasA,TA,Y,1601,0,1601,0,0,2,0,3,1,TA,7,1,TA,Y,0,0,0,0,0,0,
1101,8400,Pave,2,5,1920,1950,Gable,290,GasA,TA,N,438,0,438,0,0,1,0,1,1,Fa,3,0,,N,0,0,0,0,0,0,
1102,9758,Pave,5,5,1971,1971,Gable,950,GasA,TA,Y,950,0,950,0,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
1103,7000,Pave,5,7,1960,2002,Gable,1010,GasA,Ex,Y,1134,0,1134,0,0,1,0,2,1,TA,6,0,,Y,0,16,0,0,0,0,
1104,8910,Pave,6,6,1959,1959,Hip,655,GasA,Ex,Y,1194,0,1194,0,1,1,0,3,1,TA,6,1,Fa,Y,0,0,192,0,0,0,
1105,2016,Pave,5,5,1970,1970,Gable,630,GasA,TA,Y,630,672,1302,0,0,2,1,3,1,TA,6,0,,Y,0,0,0,0,0,0,
1106,12256,Pave,8,5,1994,1995,Gable,1463,GasA,Ex,Y,1500,1122,2622,1,0,2,1,3,1,Gd,9,2,TA,Y,186,32,0,0,0,0,
1107,10357,Pave,7,5,1990,1991,Hip,910,GasA,Gd,Y,1442,0,1442,1,0,2,0,3,1,Gd,6,1,TA,Y,0,244,0,0,0,0,
1108,23257,Pave,7,5,2006,2006,Gable,868,GasA,Ex,Y,887,1134,2021,0,0,2,1,3,1,Gd,9,1,Gd,Y,0,100,0,0,0,0,
1109,8063,Pave,6,5,2000,2000,Gable,924,GasA,Ex,Y,948,742,1690,0,0,2,1,3,1,TA,7,1,TA,Y,100,48,0,0,0,0,
1110,11362,Pave,8,5,2004,2005,Gable,1836,GasA,Ex,Y,1836,0,1836,1,0,2,0,3,1,Gd,7,1,Gd,Y,125,185,0,0,0,0,
1111,8000,Pave,6,5,1995,1996,Gable,773,GasA,Gd,Y,773,885,1658,1,0,2,1,3,1,TA,8,1,TA,Y,224,84,0,0,0,0,
1112,10480,Pave,7,6,1976,1976,Hip,803,GasA,TA,Y,1098,866,1964,0,0,2,1,4,1,TA,8,1,Gd,Y,0,69,0,0,0,0,
1113,7100,Pave,5,7,1957,1957,Gable,816,GasA,TA,Y,816,0,816,1,0,1,0,2,1,TA,5,0,,Y,0,0,0,0,0,0,
1114,8923,Pave,5,7,1953,2006,Gable,1008,GasA,Gd,Y,1008,0,1008,1,0,1,0,2,1,Gd,6,0,,Y,0,18,0,0,0,0,
1115,5400,Pave,5,7,1954,2000,Gable,833,GasA,Ex,Y,833,0,833,0,0,1,0,2,1,Gd,4,0,,Y,0,0,0,0,0,0,
1116,12085,Pave,8,5,2007,2007,Hip,1734,GasA,Ex,Y,1734,0,1734,1,0,2,0,3,1,Ex,7,1,Gd,Y,0,0,0,0,0,0,
1117,7750,Pave,8,5,2002,2002,Hip,408,GasA,Ex,Y,779,640,1419,1,0,2,1,3,1,Gd,7,1,TA,Y,120,0,0,0,0,0,
1118,9764,Pave,5,7,1967,2003,Gable,894,GasA,Ex,Y,894,0,894,1,0,1,0,3,1,Gd,5,0,,Y,0,0,0,0,0,0,
1119,13825,Pave,5,6,1958,1987,Gable,533,GasA,TA,Y,1021,580,1601,0,1,1,0,3,1,TA,6,0,,Y,280,34,0,0,0,0,
1120,7560,Pave,5,5,1959,1959,Gable,1040,GasA,TA,Y,1040,0,1040,0,0,1,0,3,1,TA,6,0,,Y,140,0,252,0,0,0,
1121,8263,Pave,6,5,1920,1950,Gable,1012,GasA,TA,Y,1012,0,1012,0,0,1,0,2,1,TA,6,1,Gd,Y,0,22,112,0,0,0,
1122,10084,Pave,7,5,2005,2006,Gable,1552,GasA,Ex,Y,1552,0,1552,0,0,2,0,3,1,Gd,7,0,,Y,144,20,0,0,0,0,
1123,8926,Pave,4,3,1956,1956,Gable,672,GasA,Ex,Y,960,0,960,0,0,1,0,3,1,TA,5,0,,Y,64,0,0,0,160,0,
1124,9405,Pave,5,9,1947,2008,Hip,698,GasA,Ex,Y,698,0,698,0,1,1,0,2,1,TA,4,0,,Y,0,200,0,0,0,0,
1125,9125,Pave,7,5,1992,1992,Gable,384,GasA,Gd,Y,812,670,1482,0,0,2,1,3,1,Gd,7,1,TA,Y,100,25,0,0,0,0,
1126,10434,Pave,4,5,1955,1955,Gable,1005,GasA,TA,Y,1005,0,1005,0,0,1,0,2,1,Fa,5,1,TA,Y,0,0,0,0,0,0,
1127,3684,Pave,7,5,2007,2007,Hip,1373,GasA,Ex,Y,1555,0,1555,0,0,2,0,2,1,Gd,7,1,TA,Y,143,20,0,0,0,0,
1128,14572,Pave,7,5,2004,2004,Hip,1530,GasA,Ex,Y,1530,0,1530,1,0,2,0,3,1,Gd,7,1,Gd,Y,144,36,0,0,0,0,
1129,11796,Pave,7,5,2004,2005,Gable,847,GasA,Ex,Y,847,1112,1959,0,0,2,1,4,1,Gd,8,1,Gd,Y,100,48,0,0,0,0,
1130,7200,Pave,5,5,1980,1980,Gable,936,GasA,TA,Y,936,0,936,1,0,1,0,2,1,TA,4,0,,Y,49,0,0,0,0,0,
1131,7804,Pave,4,3,1928,1950,Gable,1122,GasA,TA,Y,1328,653,1981,1,0,2,0,4,1,Gd,7,2,TA,Y,431,44,0,0,0,0,
1132,10712,Pave,5,5,1991,1992,Gable,974,GasA,TA,Y,974,0,974,0,0,1,0,3,1,TA,5,0,,Y,0,28,0,0,0,0,
1133,9900,Pave,6,4,1880,1950,Gable,1008,GasW,TA,Y,1178,1032,2210,0,0,2,0,5,1,Fa,8,0,,N,0,48,0,0,0,0,
1134,9828,Pave,8,5,1995,1995,Gable,1128,GasA,Ex,Y,1142,878,2020,0,0,2,1,3,1,Gd,8,1,TA,Y,0,155,0,0,0,0,
1135,8773,Pave,6,5,1997,1997,Gable,916,GasA,Gd,Y,916,684,1600,0,0,2,1,3,1,TA,7,1,TA,Y,100,38,0,0,0,0,
1136,6180,Pave,6,5,1926,1950,Gable,960,GasA,TA,N,986,0,986,0,0,1,0,2,1,TA,5,1,Gd,Y,0,128,0,0,0,0,
1137,9600,Pave,6,5,1950,1950,Gable,1032,GasA,TA,Y,1032,220,1252,0,0,1,0,3,1,TA,6,0,,Y,0,0,96,0,0,0,
1138,6342,Pave,5,8,1875,1996,Gable,780,GasA,Gd,N,780,240,1020,0,0,1,0,2,1,TA,6,0,,N,0,0,176,0,0,0,
1139,9819,Pave,6,5,1977,1977,Gable,1567,GasA,TA,Y,1567,0,1567,1,0,2,0,2,1,Gd,5,2,TA,Y,264,32,0,0,0,0,
1140,8731,Pave,5,5,1920,1950,Gable,915,GasA,TA,Y,1167,0,1167,0,0,1,0,3,1,TA,6,1,Gd,Y,0,0,216,0,126,0,
1141,7350,Pave,5,7,1951,1951,Gable,952,GasA,TA,Y,952,0,952,1,0,1,0,2,1,TA,4,0,,Y,0,0,0,0,0,0,
1142,10304,Pave,5,7,1976,1976,Gable,780,GasA,Ex,Y,1088,780,1868,1,0,2,1,4,1,Gd,9,1,TA,Y,448,96,0,0,0,0,
1143,9965,Pave,8,5,2006,2007,Hip,1466,GasA,Ex,Y,1466,1362,2828,1,0,3,0,4,1,Gd,11,1,TA,Y,125,144,0,0,0,0,
1144,9000,Pave,5,3,1959,1959,Gable,1006,GasA,TA,Y,1006,0,1006,0,0,1,0,3,1,TA,5,0,,Y,0,24,0,0,0,0,
1145,12180,Pave,4,4,1941,1950,Gable,672,Grav,Fa,N,672,252,924,1,0,1,0,2,1,Fa,5,0,,Y,0,0,0,0,0,0,
1146,6240,Pave,5,6,1928,1950,Gable,1042,GasA,Ex,Y,1042,534,1576,0,0,1,0,3,1,TA,8,1,Gd,Y,0,0,0,0,0,0,
1147,11200,Pave,6,5,1985,1985,Gable,1298,GasA,TA,Y,1298,0,1298,1,0,2,0,3,1,Gd,5,1,TA,Y,165,26,0,0,0,0,
1148,12000,Pave,7,7,1941,1950,Gable,704,GasA,Ex,Y,860,704,1564,0,0,1,1,3,1,Fa,7,1,Gd,Y,0,0,0,0,0,0,
1149,5700,Pave,7,7,1926,1950,Gable,572,GasA,TA,Y,572,539,1111,0,0,1,0,2,1,TA,5,1,Gd,Y,0,0,176,0,0,0,
1150,9000,Pave,7,9,1920,1988,Hip,650,GasA,Ex,Y,832,650,1482,0,1,1,0,3,1,TA,7,0,,Y,0,0,0,0,0,0,
1151,8280,Pave,6,5,1950,1950,Gable,932,GasA,Ex,Y,932,0,932,0,0,1,0,2,1,Gd,4,1,Gd,Y,0,0,214,0,0,0,
1152,17755,Pave,5,4,1959,1959,Gable,1466,GasA,TA,Y,1466,0,1466,0,0,1,1,3,1,Fa,6,2,Gd,Y,0,140,0,0,100,0,
1153,14115,Pave,6,7,1956,2004,Gable,1073,GasA,Ex,Y,1811,0,1811,0,0,1,0,2,1,Ex,6,1,Gd,Y,0,0,280,0,0,0,
1154,5890,Pave,6,8,1930,2007,Gable,816,GasA,Ex,Y,816,0,816,0,0,1,0,2,1,TA,5,0,,Y,0,0,96,0,0,0,
1155,13700,Pave,7,6,1965,1988,Gable,864,GasA,TA,Y,902,918,1820,0,0,1,2,4,1,Gd,8,2,Gd,Y,60,84,0,0,273,0,
1156,10768,Pave,5,8,1976,2004,Gable,1437,GasA,TA,Y,1437,0,1437,1,0,2,0,3,1,Gd,6,1,Fa,Y,0,21,0,0,180,0,
1157,9350,Pave,5,8,1965,1999,Gable,1219,GasA,Gd,Y,1265,0,1265,0,1,2,0,3,1,Gd,6,1,Gd,Y,0,92,0,96,0,0,
1158,5001,Pave,7,5,2007,2008,Gable,1314,GasA,Ex,Y,1314,0,1314,1,0,2,0,2,1,Gd,6,1,Gd,Y,172,62,0,0,0,0,
1159,11932,Pave,8,5,2007,2008,Gable,1580,GasA,Ex,Y,1580,0,1580,0,0,2,0,3,1,Gd,7,0,,Y,0,24,0,0,0,0,
1160,9120,Pave,6,6,1974,1974,Hip,901,GasA,TA,Y,943,933,1876,0,0,2,1,4,1,Gd,8,1,TA,Y,0,69,0,0,0,0,
1161,2280,Pave,6,5,1978,1978,Gable,855,GasA,Fa,Y,855,601,1456,0,0,2,1,3,1,TA,7,1,TA,Y,26,0,0,0,0,0,
1162,14778,Pave,6,7,1954,2006,Hip,1296,GasA,Ex,Y,1640,0,1640,1,0,1,0,3,1,Gd,7,1,Gd,Y,108,0,0,216,0,0,
1163,8724,Pave,5,5,1968,1968,Gable,894,GasA,Gd,Y,894,0,894,0,0,1,0,3,1,TA,5,1,Po,Y,0,0,0,0,0,0,
1164,12900,Pave,4,4,1969,1969,Gable,1198,GasA,TA,Y,1258,0,1258,2,0,0,2,0,2,TA,6,0,,Y,120,0,0,0,0,0,
1165,16157,Pave,5,7,1978,1978,Gable,1360,GasA,Ex,Y,1432,0,1432,1,0,1,1,2,1,Gd,5,1,TA,Y,168,180,0,0,0,0,
1166,9541,Pave,7,5,2009,2009,Gable,1502,GasA,Ex,Y,1502,0,1502,0,0,2,0,3,1,Gd,7,0,,Y,0,114,0,0,0,0,
1167,10475,Pave,8,5,2008,2008,Gable,1694,GasA,Ex,Y,1694,0,1694,0,0,2,0,3,1,Gd,7,0,,Y,160,33,0,0,0,0,
1168,10852,Pave,6,5,2000,2000,Gable,959,GasA,Ex,Y,959,712,1671,1,0,2,1,3,1,TA,7,1,TA,Y,0,38,0,0,0,0,
1169,13728,Pave,6,7,1935,1986,Hip,1127,GasA,Ex,Y,1236,872,2108,0,0,2,0,4,1,Gd,7,2,TA,Y,0,0,0,0,90,0,
1170,35760,Pave,10,5,1995,1996,Hip,1930,GasA,Ex,Y,1831,1796,3627,1,0,3,1,4,1,Gd,10,1,TA,Y,361,76,0,0,0,0,
1171,9880,Pave,6,6,1977,1977,Gable,1096,GasA,TA,Y,1118,0,1118,1,0,1,0,3,1,TA,6,1,Po,Y,203,0,0,0,0,576,Gd
1172,9120,Pave,6,6,1958,1958,Hip,1261,GasA,Ex,Y,1261,0,1261,1,0,1,0,3,1,TA,6,1,TA,Y,0,0,0,0,288,0,
1173,4017,Pave,7,5,2006,2007,Gable,625,GasA,Ex,Y,625,625,1250,0,0,2,1,2,1,Gd,5,0,,Y,0,54,0,0,0,0,
1174,18030,Pave,5,6,1946,1994,Gable,1598,GasA,TA,Y,1636,971,3086,0,0,3,0,3,1,Ex,12,1,Gd,Y,122,0,0,0,0,0,
